"Stamp","CounterID","TotalVol","D1Vol","D2Vol"
2015/6/22 23:00:00,6,0,0,0
2015/6/23 0:00:00,6,0,0,0
2015/6/23 1:00:00,6,0,0,0
2015/6/23 2:00:00,6,0,0,0
2015/6/23 3:00:00,6,0,0,0
2015/6/23 4:00:00,6,0,0,0
2015/6/23 5:00:00,6,0,0,0
2015/6/23 6:00:00,6,1,1,0
2015/6/23 7:00:00,6,1,1,0
2015/6/23 8:00:00,6,1,1,0
2015/6/23 9:00:00,6,0,0,0
2015/6/23 10:00:00,6,0,0,0
2015/6/23 11:00:00,6,1,0,1
2015/6/23 12:00:00,6,0,0,0
2015/6/23 13:00:00,6,0,0,0
2015/6/23 14:00:00,6,2,0,2
2015/6/23 15:00:00,6,1,1,0
2015/6/23 16:00:00,6,1,0,1
2015/6/23 17:00:00,6,1,1,0
2015/6/23 18:00:00,6,4,2,2
2015/6/23 19:00:00,6,2,0,2
2015/6/23 20:00:00,6,3,2,1
2015/6/23 21:00:00,6,2,0,2
2015/6/23 22:00:00,6,0,0,0
2015/6/23 23:00:00,6,1,0,1
2015/6/24 0:00:00,6,0,0,0
2015/6/24 1:00:00,6,0,0,0
2015/6/24 2:00:00,6,0,0,0
2015/6/24 3:00:00,6,0,0,0
2015/6/24 4:00:00,6,0,0,0
2015/6/24 5:00:00,6,0,0,0
2015/6/24 6:00:00,6,0,0,0
2015/6/24 7:00:00,6,5,5,0
2015/6/24 8:00:00,6,3,3,0
2015/6/24 9:00:00,6,0,0,0
2015/6/24 10:00:00,6,1,1,0
2015/6/24 11:00:00,6,0,0,0
2015/6/24 12:00:00,6,2,2,0
2015/6/24 13:00:00,6,1,0,1
2015/6/24 14:00:00,6,0,0,0
2015/6/24 15:00:00,6,1,0,1
2015/6/24 16:00:00,6,4,2,2
2015/6/24 17:00:00,6,1,0,1
2015/6/24 18:00:00,6,2,0,2
2015/6/24 19:00:00,6,2,1,1
2015/6/24 20:00:00,6,1,1,0
2015/6/24 21:00:00,6,1,0,1
2015/6/24 22:00:00,6,1,0,1
2015/6/24 23:00:00,6,0,0,0
2015/6/25 0:00:00,6,0,0,0
2015/6/25 1:00:00,6,0,0,0
2015/6/25 2:00:00,6,0,0,0
2015/6/25 3:00:00,6,0,0,0
2015/6/25 4:00:00,6,0,0,0
2015/6/25 5:00:00,6,0,0,0
2015/6/25 6:00:00,6,0,0,0
2015/6/25 7:00:00,6,2,1,1
2015/6/25 8:00:00,6,8,3,5
2015/6/25 9:00:00,6,0,0,0
2015/6/25 10:00:00,6,1,0,1
2015/6/25 11:00:00,6,0,0,0
2015/6/25 12:00:00,6,2,0,2
2015/6/25 13:00:00,6,1,0,1
2015/6/25 14:00:00,6,1,1,0
2015/6/25 15:00:00,6,1,0,1
2015/6/25 16:00:00,6,1,0,1
2015/6/25 17:00:00,6,1,0,1
2015/6/25 18:00:00,6,2,0,2
2015/6/25 19:00:00,6,1,1,0
2015/6/25 20:00:00,6,2,1,1
2015/6/25 21:00:00,6,2,0,2
2015/6/25 22:00:00,6,0,0,0
2015/6/25 23:00:00,6,0,0,0
2015/6/26 0:00:00,6,0,0,0
2015/6/26 1:00:00,6,0,0,0
2015/6/26 2:00:00,6,0,0,0
2015/6/26 3:00:00,6,0,0,0
2015/6/26 4:00:00,6,0,0,0
2015/6/26 5:00:00,6,0,0,0
2015/6/26 6:00:00,6,0,0,0
2015/6/26 7:00:00,6,3,3,0
2015/6/26 8:00:00,6,2,2,0
2015/6/26 9:00:00,6,1,1,0
2015/6/26 10:00:00,6,1,0,1
2015/6/26 11:00:00,6,1,1,0
2015/6/26 12:00:00,6,2,1,1
2015/6/26 13:00:00,6,2,1,1
2015/6/26 14:00:00,6,1,0,1
2015/6/26 15:00:00,6,0,0,0
2015/6/26 16:00:00,6,2,2,0
2015/6/26 17:00:00,6,0,0,0
2015/6/26 18:00:00,6,2,0,2
2015/6/26 19:00:00,6,0,0,0
2015/6/26 20:00:00,6,0,0,0
2015/6/26 21:00:00,6,1,0,1
2015/6/26 22:00:00,6,2,0,2
2015/6/26 23:00:00,6,1,0,1
2015/6/27 0:00:00,6,0,0,0
2015/6/27 1:00:00,6,0,0,0
2015/6/27 2:00:00,6,0,0,0
2015/6/27 3:00:00,6,0,0,0
2015/6/27 4:00:00,6,0,0,0
2015/6/27 5:00:00,6,0,0,0
2015/6/27 6:00:00,6,0,0,0
2015/6/27 7:00:00,6,0,0,0
2015/6/27 8:00:00,6,0,0,0
2015/6/27 9:00:00,6,4,2,2
2015/6/27 10:00:00,6,1,1,0
2015/6/27 11:00:00,6,2,2,0
2015/6/27 12:00:00,6,2,1,1
2015/6/27 13:00:00,6,2,1,1
2015/6/27 14:00:00,6,0,0,0
2015/6/27 15:00:00,6,1,1,0
2015/6/27 16:00:00,6,0,0,0
2015/6/27 17:00:00,6,1,1,0
2015/6/27 18:00:00,6,1,1,0
2015/6/27 19:00:00,6,0,0,0
2015/6/27 20:00:00,6,2,1,1
2015/6/27 21:00:00,6,0,0,0
2015/6/27 22:00:00,6,0,0,0
2015/6/27 23:00:00,6,0,0,0
2015/6/28 0:00:00,6,0,0,0
2015/6/28 1:00:00,6,0,0,0
2015/6/28 2:00:00,6,0,0,0
2015/6/28 3:00:00,6,0,0,0
2015/6/28 4:00:00,6,0,0,0
2015/6/28 5:00:00,6,0,0,0
2015/6/28 6:00:00,6,0,0,0
2015/6/28 7:00:00,6,0,0,0
2015/6/28 8:00:00,6,0,0,0
2015/6/28 9:00:00,6,0,0,0
2015/6/28 10:00:00,6,1,1,0
2015/6/28 11:00:00,6,3,3,0
2015/6/28 12:00:00,6,7,3,4
2015/6/28 13:00:00,6,3,3,0
2015/6/28 14:00:00,6,2,1,1
2015/6/28 15:00:00,6,2,1,1
2015/6/28 16:00:00,6,0,0,0
2015/6/28 17:00:00,6,0,0,0
2015/6/28 18:00:00,6,7,5,2
2015/6/28 19:00:00,6,0,0,0
2015/6/28 20:00:00,6,0,0,0
2015/6/28 21:00:00,6,0,0,0
2015/6/28 22:00:00,6,0,0,0
2015/6/28 23:00:00,6,0,0,0
2015/6/29 0:00:00,6,0,0,0
2015/6/29 1:00:00,6,0,0,0
2015/6/29 2:00:00,6,0,0,0
2015/6/29 3:00:00,6,0,0,0
2015/6/29 4:00:00,6,0,0,0
2015/6/29 5:00:00,6,0,0,0
2015/6/29 6:00:00,6,1,1,0
2015/6/29 7:00:00,6,4,4,0
2015/6/29 8:00:00,6,2,2,0
2015/6/29 9:00:00,6,0,0,0
2015/6/29 10:00:00,6,2,2,0
2015/6/29 11:00:00,6,2,2,0
2015/6/29 12:00:00,6,1,0,1
2015/6/29 13:00:00,6,0,0,0
2015/6/29 14:00:00,6,0,0,0
2015/6/29 15:00:00,6,3,1,2
2015/6/29 16:00:00,6,0,0,0
2015/6/29 17:00:00,6,3,1,2
2015/6/29 18:00:00,6,3,0,3
2015/6/29 19:00:00,6,2,1,1
2015/6/29 20:00:00,6,1,1,0
2015/6/29 21:00:00,6,1,0,1
2015/6/29 22:00:00,6,0,0,0
2015/6/29 23:00:00,6,0,0,0
2015/6/30 0:00:00,6,0,0,0
2015/6/30 1:00:00,6,0,0,0
2015/6/30 2:00:00,6,0,0,0
2015/6/30 3:00:00,6,0,0,0
2015/6/30 4:00:00,6,0,0,0
2015/6/30 5:00:00,6,0,0,0
2015/6/30 6:00:00,6,2,1,1
2015/6/30 7:00:00,6,3,3,0
2015/6/30 8:00:00,6,2,1,1
2015/6/30 9:00:00,6,2,1,1
2015/6/30 10:00:00,6,1,0,1
2015/6/30 11:00:00,6,0,0,0
2015/6/30 12:00:00,6,0,0,0
2015/6/30 13:00:00,6,0,0,0
2015/6/30 14:00:00,6,6,1,5
2015/6/30 15:00:00,6,1,1,0
2015/6/30 16:00:00,6,1,0,1
2015/6/30 17:00:00,6,0,0,0
2015/6/30 18:00:00,6,7,1,6
2015/6/30 19:00:00,6,7,3,4
2015/6/30 20:00:00,6,2,1,1
2015/6/30 21:00:00,6,2,1,1
2015/6/30 22:00:00,6,1,0,1
2015/6/30 23:00:00,6,1,0,1
2015/6/1 0:00:00,7,4,0,4
2015/6/1 1:00:00,7,2,2,0
2015/6/1 2:00:00,7,2,2,0
2015/6/1 3:00:00,7,0,0,0
2015/6/1 4:00:00,7,2,1,1
2015/6/1 5:00:00,7,15,4,11
2015/6/1 6:00:00,7,47,19,28
2015/6/1 7:00:00,7,131,39,92
2015/6/1 8:00:00,7,217,50,167
2015/6/1 9:00:00,7,92,17,75
2015/6/1 10:00:00,7,23,9,14
2015/6/1 11:00:00,7,7,4,3
2015/6/1 12:00:00,7,10,3,7
2015/6/1 13:00:00,7,16,6,10
2015/6/1 14:00:00,7,36,18,18
2015/6/1 15:00:00,7,36,17,19
2015/6/1 16:00:00,7,95,63,32
2015/6/1 17:00:00,7,226,180,46
2015/6/1 18:00:00,7,177,142,35
2015/6/1 19:00:00,7,63,40,23
2015/6/1 20:00:00,7,33,20,13
2015/6/1 21:00:00,7,9,7,2
2015/6/1 22:00:00,7,25,22,3
2015/6/1 23:00:00,7,5,3,2
2015/6/2 0:00:00,7,2,2,0
2015/6/2 1:00:00,7,1,1,0
2015/6/2 2:00:00,7,0,0,0
2015/6/2 3:00:00,7,0,0,0
2015/6/2 4:00:00,7,0,0,0
2015/6/2 5:00:00,7,16,5,11
2015/6/2 6:00:00,7,44,17,27
2015/6/2 7:00:00,7,129,41,88
2015/6/2 8:00:00,7,194,36,158
2015/6/2 9:00:00,7,88,20,68
2015/6/2 10:00:00,7,47,12,35
2015/6/2 11:00:00,7,35,18,17
2015/6/2 12:00:00,7,28,15,13
2015/6/2 13:00:00,7,25,11,14
2015/6/2 14:00:00,7,35,20,15
2015/6/2 15:00:00,7,37,23,14
2015/6/2 16:00:00,7,88,60,28
2015/6/2 17:00:00,7,195,138,57
2015/6/2 18:00:00,7,191,148,43
2015/6/2 19:00:00,7,50,34,16
2015/6/2 20:00:00,7,36,22,14
2015/6/2 21:00:00,7,14,11,3
2015/6/2 22:00:00,7,7,6,1
2015/6/2 23:00:00,7,10,10,0
2015/6/3 0:00:00,7,1,0,1
2015/6/3 1:00:00,7,3,3,0
2015/6/3 2:00:00,7,1,1,0
2015/6/3 3:00:00,7,1,0,1
2015/6/3 4:00:00,7,1,0,1
2015/6/3 5:00:00,7,12,5,7
2015/6/3 6:00:00,7,48,15,33
2015/6/3 7:00:00,7,140,44,96
2015/6/3 8:00:00,7,190,39,151
2015/6/3 9:00:00,7,104,23,81
2015/6/3 10:00:00,7,35,15,20
2015/6/3 11:00:00,7,20,10,10
2015/6/3 12:00:00,7,25,9,16
2015/6/3 13:00:00,7,46,29,17
2015/6/3 14:00:00,7,57,25,32
2015/6/3 15:00:00,7,67,41,26
2015/6/3 16:00:00,7,155,96,59
2015/6/3 17:00:00,7,278,201,77
2015/6/3 18:00:00,7,211,145,66
2015/6/3 19:00:00,7,102,72,30
2015/6/3 20:00:00,7,51,34,17
2015/6/3 21:00:00,7,25,12,13
2015/6/3 22:00:00,7,16,12,4
2015/6/3 23:00:00,7,10,7,3
2015/6/4 0:00:00,7,1,1,0
2015/6/4 1:00:00,7,1,0,1
2015/6/4 2:00:00,7,4,4,0
2015/6/4 3:00:00,7,3,1,2
2015/6/4 4:00:00,7,1,1,0
2015/6/4 5:00:00,7,21,8,13
2015/6/4 6:00:00,7,67,22,45
2015/6/4 7:00:00,7,156,45,111
2015/6/4 8:00:00,7,259,53,206
2015/6/4 9:00:00,7,145,37,108
2015/6/4 10:00:00,7,63,20,43
2015/6/4 11:00:00,7,41,19,22
2015/6/4 12:00:00,7,57,27,30
2015/6/4 13:00:00,7,70,35,35
2015/6/4 14:00:00,7,58,31,27
2015/6/4 15:00:00,7,86,45,41
2015/6/4 16:00:00,7,186,114,72
2015/6/4 17:00:00,7,319,238,81
2015/6/4 18:00:00,7,275,175,100
2015/6/4 19:00:00,7,169,95,74
2015/6/4 20:00:00,7,84,44,40
2015/6/4 21:00:00,7,22,16,6
2015/6/4 22:00:00,7,17,14,3
2015/6/4 23:00:00,7,6,6,0
2015/6/5 0:00:00,7,3,2,1
2015/6/5 1:00:00,7,2,2,0
2015/6/5 2:00:00,7,0,0,0
2015/6/5 3:00:00,7,1,1,0
2015/6/5 4:00:00,7,1,1,0
2015/6/5 5:00:00,7,18,3,15
2015/6/5 6:00:00,7,56,24,32
2015/6/5 7:00:00,7,160,47,113
2015/6/5 8:00:00,7,253,65,188
2015/6/5 9:00:00,7,163,48,115
2015/6/5 10:00:00,7,64,29,35
2015/6/5 11:00:00,7,71,36,35
2015/6/5 12:00:00,7,46,25,21
2015/6/5 13:00:00,7,74,41,33
2015/6/5 14:00:00,7,84,41,43
2015/6/5 15:00:00,7,151,74,77
2015/6/5 16:00:00,7,196,139,57
2015/6/5 17:00:00,7,343,246,97
2015/6/5 18:00:00,7,219,150,69
2015/6/5 19:00:00,7,112,66,46
2015/6/5 20:00:00,7,66,42,24
2015/6/5 21:00:00,7,26,12,14
2015/6/5 22:00:00,7,22,13,9
2015/6/5 23:00:00,7,12,7,5
2015/6/6 0:00:00,7,9,7,2
2015/6/6 1:00:00,7,5,3,2
2015/6/6 2:00:00,7,3,3,0
2015/6/6 3:00:00,7,4,2,2
2015/6/6 4:00:00,7,3,3,0
2015/6/6 5:00:00,7,5,0,5
2015/6/6 6:00:00,7,13,7,6
2015/6/6 7:00:00,7,43,12,31
2015/6/6 8:00:00,7,62,34,28
2015/6/6 9:00:00,7,80,41,39
2015/6/6 10:00:00,7,115,60,55
2015/6/6 11:00:00,7,130,64,66
2015/6/6 12:00:00,7,140,85,55
2015/6/6 13:00:00,7,170,83,87
2015/6/6 14:00:00,7,166,91,75
2015/6/6 15:00:00,7,144,78,66
2015/6/6 16:00:00,7,136,69,67
2015/6/6 17:00:00,7,144,82,62
2015/6/6 18:00:00,7,107,55,52
2015/6/6 19:00:00,7,85,42,43
2015/6/6 20:00:00,7,90,41,49
2015/6/6 21:00:00,7,22,8,14
2015/6/6 22:00:00,7,38,23,15
2015/6/6 23:00:00,7,9,7,2
2015/6/7 0:00:00,7,4,2,2
2015/6/7 1:00:00,7,5,3,2
2015/6/7 2:00:00,7,3,1,2
2015/6/7 3:00:00,7,5,4,1
2015/6/7 4:00:00,7,4,2,2
2015/6/7 5:00:00,7,0,0,0
2015/6/7 6:00:00,7,21,9,12
2015/6/7 7:00:00,7,22,12,10
2015/6/7 8:00:00,7,52,31,21
2015/6/7 9:00:00,7,100,44,56
2015/6/7 10:00:00,7,152,87,65
2015/6/7 11:00:00,7,159,69,90
2015/6/7 12:00:00,7,166,72,94
2015/6/7 13:00:00,7,144,73,71
2015/6/7 14:00:00,7,179,101,78
2015/6/7 15:00:00,7,171,86,85
2015/6/7 16:00:00,7,179,96,83
2015/6/7 17:00:00,7,131,86,45
2015/6/7 18:00:00,7,74,42,32
2015/6/7 19:00:00,7,91,45,46
2015/6/7 20:00:00,7,48,32,16
2015/6/7 21:00:00,7,46,17,29
2015/6/7 22:00:00,7,14,9,5
2015/6/7 23:00:00,7,13,8,5
2015/6/8 0:00:00,7,8,7,1
2015/6/8 1:00:00,7,0,0,0
2015/6/8 2:00:00,7,0,0,0
2015/6/8 3:00:00,7,0,0,0
2015/6/8 4:00:00,7,2,1,1
2015/6/8 5:00:00,7,23,3,20
2015/6/8 6:00:00,7,67,19,48
2015/6/8 7:00:00,7,161,45,116
2015/6/8 8:00:00,7,269,77,192
2015/6/8 9:00:00,7,156,45,111
2015/6/8 10:00:00,7,67,32,35
2015/6/8 11:00:00,7,54,29,25
2015/6/8 12:00:00,7,58,24,34
2015/6/8 13:00:00,7,59,28,31
2015/6/8 14:00:00,7,76,37,39
2015/6/8 15:00:00,7,94,51,43
2015/6/8 16:00:00,7,185,124,61
2015/6/8 17:00:00,7,372,283,89
2015/6/8 18:00:00,7,275,210,65
2015/6/8 19:00:00,7,130,75,55
2015/6/8 20:00:00,7,106,58,48
2015/6/8 21:00:00,7,44,19,25
2015/6/8 22:00:00,7,8,5,3
2015/6/8 23:00:00,7,4,3,1
2015/6/9 0:00:00,7,3,2,1
2015/6/9 1:00:00,7,2,2,0
2015/6/9 2:00:00,7,0,0,0
2015/6/9 3:00:00,7,2,2,0
2015/6/9 4:00:00,7,0,0,0
2015/6/9 5:00:00,7,22,3,19
2015/6/9 6:00:00,7,79,25,54
2015/6/9 7:00:00,7,192,49,143
2015/6/9 8:00:00,7,295,81,214
2015/6/9 9:00:00,7,176,49,127
2015/6/9 10:00:00,7,62,25,37
2015/6/9 11:00:00,7,63,30,33
2015/6/9 12:00:00,7,79,48,31
2015/6/9 13:00:00,7,74,36,38
2015/6/9 14:00:00,7,57,34,23
2015/6/9 15:00:00,7,74,37,37
2015/6/9 16:00:00,7,174,106,68
2015/6/9 17:00:00,7,382,293,89
2015/6/9 18:00:00,7,293,222,71
2015/6/9 19:00:00,7,164,115,49
2015/6/9 20:00:00,7,100,54,46
2015/6/9 21:00:00,7,54,24,30
2015/6/9 22:00:00,7,15,8,7
2015/6/9 23:00:00,7,5,3,2
2015/6/10 0:00:00,7,3,2,1
2015/6/10 1:00:00,7,0,0,0
2015/6/10 2:00:00,7,2,2,0
2015/6/10 3:00:00,7,0,0,0
2015/6/10 4:00:00,7,2,2,0
2015/6/10 5:00:00,7,24,10,14
2015/6/10 6:00:00,7,65,22,43
2015/6/10 7:00:00,7,199,65,134
2015/6/10 8:00:00,7,270,55,215
2015/6/10 9:00:00,7,146,35,111
2015/6/10 10:00:00,7,62,26,36
2015/6/10 11:00:00,7,105,24,81
2015/6/10 12:00:00,7,61,31,30
2015/6/10 13:00:00,7,65,25,40
2015/6/10 14:00:00,7,107,76,31
2015/6/10 15:00:00,7,100,62,38
2015/6/10 16:00:00,7,169,107,62
2015/6/10 17:00:00,7,402,311,91
2015/6/10 18:00:00,7,288,222,66
2015/6/10 19:00:00,7,155,98,57
2015/6/10 20:00:00,7,109,65,44
2015/6/10 21:00:00,7,42,26,16
2015/6/10 22:00:00,7,15,13,2
2015/6/10 23:00:00,7,4,4,0
2015/6/11 0:00:00,7,5,3,2
2015/6/11 1:00:00,7,3,0,3
2015/6/11 2:00:00,7,0,0,0
2015/6/11 3:00:00,7,2,2,0
2015/6/11 4:00:00,7,2,1,1
2015/6/11 5:00:00,7,16,3,13
2015/6/11 6:00:00,7,73,32,41
2015/6/11 7:00:00,7,167,39,128
2015/6/11 8:00:00,7,269,62,207
2015/6/11 9:00:00,7,142,36,106
2015/6/11 10:00:00,7,125,29,96
2015/6/11 11:00:00,7,47,22,25
2015/6/11 12:00:00,7,48,19,29
2015/6/11 13:00:00,7,65,34,31
2015/6/11 14:00:00,7,153,115,38
2015/6/11 15:00:00,7,102,53,49
2015/6/11 16:00:00,7,173,108,65
2015/6/11 17:00:00,7,373,285,88
2015/6/11 18:00:00,7,285,204,81
2015/6/11 19:00:00,7,106,72,34
2015/6/11 20:00:00,7,72,45,27
2015/6/11 21:00:00,7,25,14,11
2015/6/11 22:00:00,7,24,14,10
2015/6/11 23:00:00,7,12,11,1
2015/6/12 0:00:00,7,3,2,1
2015/6/12 1:00:00,7,3,0,3
2015/6/12 2:00:00,7,2,2,0
2015/6/12 3:00:00,7,1,1,0
2015/6/12 4:00:00,7,1,1,0
2015/6/12 5:00:00,7,15,2,13
2015/6/12 6:00:00,7,55,24,31
2015/6/12 7:00:00,7,124,46,78
2015/6/12 8:00:00,7,206,39,167
2015/6/12 9:00:00,7,135,42,93
2015/6/12 10:00:00,7,42,16,26
2015/6/12 11:00:00,7,42,26,16
2015/6/12 12:00:00,7,34,17,17
2015/6/12 13:00:00,7,38,14,24
2015/6/12 14:00:00,7,56,30,26
2015/6/12 15:00:00,7,77,42,35
2015/6/12 16:00:00,7,151,100,51
2015/6/12 17:00:00,7,263,203,60
2015/6/12 18:00:00,7,166,117,49
2015/6/12 19:00:00,7,96,64,32
2015/6/12 20:00:00,7,57,31,26
2015/6/12 21:00:00,7,19,12,7
2015/6/12 22:00:00,7,11,6,5
2015/6/12 23:00:00,7,3,2,1
2015/6/13 0:00:00,7,4,3,1
2015/6/13 1:00:00,7,4,4,0
2015/6/13 2:00:00,7,1,1,0
2015/6/13 3:00:00,7,1,1,0
2015/6/13 4:00:00,7,0,0,0
2015/6/13 5:00:00,7,4,1,3
2015/6/13 6:00:00,7,16,7,9
2015/6/13 7:00:00,7,40,10,30
2015/6/13 8:00:00,7,68,45,23
2015/6/13 9:00:00,7,87,39,48
2015/6/13 10:00:00,7,103,46,57
2015/6/13 11:00:00,7,97,49,48
2015/6/13 12:00:00,7,135,70,65
2015/6/13 13:00:00,7,120,53,67
2015/6/13 14:00:00,7,178,87,91
2015/6/13 15:00:00,7,145,77,68
2015/6/13 16:00:00,7,165,82,83
2015/6/13 17:00:00,7,171,80,91
2015/6/13 18:00:00,7,163,81,82
2015/6/13 19:00:00,7,114,49,65
2015/6/13 20:00:00,7,67,48,19
2015/6/13 21:00:00,7,101,67,34
2015/6/13 22:00:00,7,51,23,28
2015/6/13 23:00:00,7,14,6,8
2015/6/14 0:00:00,7,10,6,4
2015/6/14 1:00:00,7,4,2,2
2015/6/14 2:00:00,7,4,4,0
2015/6/14 3:00:00,7,1,0,1
2015/6/14 4:00:00,7,1,1,0
2015/6/14 5:00:00,7,2,0,2
2015/6/14 6:00:00,7,9,5,4
2015/6/14 7:00:00,7,18,6,12
2015/6/14 8:00:00,7,36,18,18
2015/6/14 9:00:00,7,103,54,49
2015/6/14 10:00:00,7,98,39,59
2015/6/14 11:00:00,7,138,56,82
2015/6/14 12:00:00,7,140,68,72
2015/6/14 13:00:00,7,157,96,61
2015/6/14 14:00:00,7,166,93,73
2015/6/14 15:00:00,7,158,78,80
2015/6/14 16:00:00,7,168,88,80
2015/6/14 17:00:00,7,102,68,34
2015/6/14 18:00:00,7,104,44,60
2015/6/14 19:00:00,7,75,46,29
2015/6/14 20:00:00,7,51,25,26
2015/6/14 21:00:00,7,27,10,17
2015/6/14 22:00:00,7,17,8,9
2015/6/14 23:00:00,7,1,1,0
2015/6/15 0:00:00,7,0,0,0
2015/6/15 1:00:00,7,0,0,0
2015/6/15 2:00:00,7,1,1,0
2015/6/15 3:00:00,7,0,0,0
2015/6/15 4:00:00,7,1,0,1
2015/6/15 5:00:00,7,14,7,7
2015/6/15 6:00:00,7,66,25,41
2015/6/15 7:00:00,7,176,51,125
2015/6/15 8:00:00,7,250,64,186
2015/6/15 9:00:00,7,172,53,119
2015/6/15 10:00:00,7,59,21,38
2015/6/15 11:00:00,7,55,25,30
2015/6/15 12:00:00,7,44,22,22
2015/6/15 13:00:00,7,67,30,37
2015/6/15 14:00:00,7,70,41,29
2015/6/15 15:00:00,7,81,41,40
2015/6/15 16:00:00,7,176,110,66
2015/6/15 17:00:00,7,341,260,81
2015/6/15 18:00:00,7,266,182,84
2015/6/15 19:00:00,7,116,67,49
2015/6/15 20:00:00,7,81,50,31
2015/6/15 21:00:00,7,37,18,19
2015/6/15 22:00:00,7,14,8,6
2015/6/15 23:00:00,7,3,2,1
2015/6/16 0:00:00,7,1,1,0
2015/6/16 1:00:00,7,3,2,1
2015/6/16 2:00:00,7,1,1,0
2015/6/16 3:00:00,7,0,0,0
2015/6/16 4:00:00,7,1,1,0
2015/6/16 5:00:00,7,20,4,16
2015/6/16 6:00:00,7,67,24,43
2015/6/16 7:00:00,7,170,50,120
2015/6/16 8:00:00,7,219,43,176
2015/6/16 9:00:00,7,139,36,103
2015/6/16 10:00:00,7,41,14,27
2015/6/16 11:00:00,7,54,26,28
2015/6/16 12:00:00,7,67,31,36
2015/6/16 13:00:00,7,38,21,17
2015/6/16 14:00:00,7,70,31,39
2015/6/16 15:00:00,7,75,46,29
2015/6/16 16:00:00,7,173,110,63
2015/6/16 17:00:00,7,375,273,102
2015/6/16 18:00:00,7,250,182,68
2015/6/16 19:00:00,7,113,78,35
2015/6/16 20:00:00,7,89,47,42
2015/6/16 21:00:00,7,18,12,6
2015/6/16 22:00:00,7,11,8,3
2015/6/16 23:00:00,7,10,8,2
2015/6/17 0:00:00,7,2,2,0
2015/6/17 1:00:00,7,2,0,2
2015/6/17 2:00:00,7,4,4,0
2015/6/17 3:00:00,7,0,0,0
2015/6/17 4:00:00,7,0,0,0
2015/6/17 5:00:00,7,17,4,13
2015/6/17 6:00:00,7,63,26,37
2015/6/17 7:00:00,7,172,44,128
2015/6/17 8:00:00,7,251,52,199
2015/6/17 9:00:00,7,152,36,116
2015/6/17 10:00:00,7,61,17,44
2015/6/17 11:00:00,7,58,30,28
2015/6/17 12:00:00,7,59,26,33
2015/6/17 13:00:00,7,75,40,35
2015/6/17 14:00:00,7,67,39,28
2015/6/17 15:00:00,7,72,39,33
2015/6/17 16:00:00,7,150,102,48
2015/6/17 17:00:00,7,331,237,94
2015/6/17 18:00:00,7,258,179,79
2015/6/17 19:00:00,7,131,90,41
2015/6/17 20:00:00,7,91,57,34
2015/6/17 21:00:00,7,26,9,17
2015/6/17 22:00:00,7,21,15,6
2015/6/17 23:00:00,7,7,5,2
2015/6/18 0:00:00,7,11,8,3
2015/6/18 1:00:00,7,2,1,1
2015/6/18 2:00:00,7,4,3,1
2015/6/18 3:00:00,7,4,4,0
2015/6/18 4:00:00,7,2,2,0
2015/6/18 5:00:00,7,16,6,10
2015/6/18 6:00:00,7,60,22,38
2015/6/18 7:00:00,7,139,43,96
2015/6/18 8:00:00,7,245,55,190
2015/6/18 9:00:00,7,139,38,101
2015/6/18 10:00:00,7,65,31,34
2015/6/18 11:00:00,7,40,16,24
2015/6/18 12:00:00,7,61,38,23
2015/6/18 13:00:00,7,62,22,40
2015/6/18 14:00:00,7,62,32,30
2015/6/18 15:00:00,7,57,29,28
2015/6/18 16:00:00,7,154,95,59
2015/6/18 17:00:00,7,280,207,73
2015/6/18 18:00:00,7,240,183,57
2015/6/18 19:00:00,7,125,75,50
2015/6/18 20:00:00,7,49,28,21
2015/6/18 21:00:00,7,25,12,13
2015/6/18 22:00:00,7,20,14,6
2015/6/18 23:00:00,7,7,6,1
2015/6/19 0:00:00,7,3,1,2
2015/6/19 1:00:00,7,2,0,2
2015/6/19 2:00:00,7,1,1,0
2015/6/19 3:00:00,7,0,0,0
2015/6/19 4:00:00,7,1,1,0
2015/6/19 5:00:00,7,13,5,8
2015/6/19 6:00:00,7,36,16,20
2015/6/19 7:00:00,7,96,30,66
2015/6/19 8:00:00,7,174,42,132
2015/6/19 9:00:00,7,112,33,79
2015/6/19 10:00:00,7,50,20,30
2015/6/19 11:00:00,7,45,26,19
2015/6/19 12:00:00,7,53,23,30
2015/6/19 13:00:00,7,56,23,33
2015/6/19 14:00:00,7,71,37,34
2015/6/19 15:00:00,7,105,53,52
2015/6/19 16:00:00,7,181,112,69
2015/6/19 17:00:00,7,244,169,75
2015/6/19 18:00:00,7,163,120,43
2015/6/19 19:00:00,7,104,73,31
2015/6/19 20:00:00,7,62,28,34
2015/6/19 21:00:00,7,10,4,6
2015/6/19 22:00:00,7,17,4,13
2015/6/19 23:00:00,7,17,16,1
2015/6/20 0:00:00,7,1,1,0
2015/6/20 1:00:00,7,1,1,0
2015/6/20 2:00:00,7,7,7,0
2015/6/20 3:00:00,7,2,2,0
2015/6/20 4:00:00,7,4,4,0
2015/6/20 5:00:00,7,4,1,3
2015/6/20 6:00:00,7,20,6,14
2015/6/20 7:00:00,7,38,16,22
2015/6/20 8:00:00,7,48,29,19
2015/6/20 9:00:00,7,104,42,62
2015/6/20 10:00:00,7,90,43,47
2015/6/20 11:00:00,7,160,81,79
2015/6/20 12:00:00,7,161,63,98
2015/6/20 13:00:00,7,127,65,62
2015/6/20 14:00:00,7,122,78,44
2015/6/20 15:00:00,7,206,134,72
