b,30.4509,-91.1396
b,42.0304,-87.8946
b,41.8595,-88.0632
b,32.7866,-96.8562
b,42.3806,-87.8556
b,41.7483,-87.7978
b,29.9123,-90.0511
b,36.1079,-79.7493
b,41.8081,-88.021
b,40.1128,-88.283
b,34.035,-81.0039
b,34.818,-82.4196
b,33.8204,-84.388
b,32.0444,-81.0723
b,42.0721,-71.0435
b,40.0949,-75.2921
b,30.498,-91.1538
b,41.7365,-87.6232
b,32.9055,-80.0206
b,41.7696,-88.1482
b,41.5249,-88.1245
b,30.0015,-90.1322
b,38.6321,-90.3459
b,42.0193,-87.688
b,38.8536,-77.3192
b,32.7995,-96.7765
b,41.5636,-73.0542
b,34.9641,-81.9424
b,41.8426,-87.7052
b,44.8265,-93.28
b,41.8692,-87.9357
b,30.4198,-91.1775
b,41.9559,-87.7501
b,41.8651,-87.7915
b,29.7895,-95.4097
b,41.9955,-87.7155
b,40.7099,-73.6145
b,41.8897,-87.9923
b,33.4758,-81.9994
b,42.2507,-83.6636
b,40.7124,-73.7841
b,42.9908,-83.6532
b,34.53,-82.6618
b,30.1989,-92.0559
b,41.8256,-87.6858
b,33.828,-84.3301
b,40.1404,-75.3869
b,29.8955,-90.0893
b,34.7399,-86.5999
b,42.7311,-84.4679
b,38.2883,-85.7291
b,41.9313,-88.7703
b,42.2612,-85.5894
b,29.8027,-95.4874
b,41.5698,-87.5092
b,42.088,-87.7983
b,43.0037,-83.7335
b,43.0339,-85.6217
b,39.8709,-75.0813
b,44.9776,-93.065
b,40.3038,-75.8562
b,39.7039,-84.1409
b,32.5163,-93.7161
b,29.956,-90.12
b,39.6275,-104.988
b,43.2343,-86.2083
b,32.8364,-96.7745
b,41.9303,-87.8793
b,32.3595,-86.2866
b,30.8545,-83.2806
b,40.6858,-73.3451
b,41.3816,-81.7817
b,38.8875,-77.179
b,42.505,-83.0899
b,35.9546,-83.9371
b,32.0705,-81.1011
b,40.6293,-75.4847
b,39.9178,-75.331
b,42.0796,-86.4364
b,42.9857,-85.6982
b,42.427,-83.3342
b,41.9097,-87.7495
b,32.8079,-83.6632
b,40.6432,-75.3462
b,34.8816,-82.3518
b,35.7937,-78.6853
b,41.4387,-81.8718
b,37.2493,-79.9561
b,29.7372,-95.3076
b,42.2446,-70.9391
b,43.0331,-83.6343
b,39.1712,-76.6201
b,39.9554,-82.8783
b,29.9374,-90.0764
b,32.4848,-84.9364
b,40.1504,-75.3086
b,29.727,-95.4184
b,41.4196,-81.9135
b,42.3613,-71.2393
b,39.954,-83.0981
b,30.6396,-88.1375
b,30.0235,-90.0616
b,41.6035,-83.626
b,29.7941,-95.5435
b,29.8286,-95.3755
b,41.7048,-87.7401
b,40.809,-73.6293
b,38.7935,-90.3426
b,39.0297,-76.9146
b,39.74,-105.116
b,39.8926,-82.9961
b,42.017,-87.8428
b,41.212,-80.7559
b,40.032,-83.0008
b,43.114,-76.1462
b,36.0171,-78.912
b,42.3032,-85.1993
b,41.6426,-81.4681
b,41.235,-96.0528
b,40.742,-73.6613
b,32.9098,-96.8565
b,42.9127,-85.6507
b,42.3693,-83.3215
b,37.2904,-79.9887
b,40.0181,-105.258
b,41.04,-81.4911
b,42.2528,-83.1943
b,38.2526,-85.6506
b,42.1543,-87.8033
b,40.1519,-75.002
b,38.7964,-77.1858
b,43.0166,-88.0448
b,40.6262,-75.4196
b,40.0552,-75.0045
b,42.2102,-70.9592
b,34.8162,-87.6625
b,42.267,-89.0787
b,40.8325,-81.3879
b,41.6955,-72.9096
b,41.9294,-87.9784
b,44.5203,-88.0662
b,42.5753,-82.8881
b,40.7962,-81.4268
b,42.5336,-83.149
b,42.6292,-71.3215
b,41.4631,-75.6528
b,41.3521,-72.0586
b,39.8851,-104.978
b,43.19,-86.2632
b,33.4655,-86.8219
b,40.6002,-79.9476
b,42.4508,-82.9667
b,40.6591,-74.2818
b,39.7346,-75.6365
b,41.6822,-86.8938
b,41.3663,-82.0855
b,34.0096,-85.9876
b,34.6755,-92.3397
b,40.4532,-86.9224
b,40.2389,-74.2764
b,41.7814,-71.4412
b,41.2986,-96.0049
b,40.5788,-75.4551
b,40.4766,-86.1117
b,39.3917,-74.532
b,39.4365,-76.6246
b,43.0163,-82.4504
b,43.595,-83.8508
b,42.9715,-85.64
b,42.4894,-83.0279
b,42.298,-83.2848
b,39.353,-76.7558
b,41.3872,-81.8532
b,39.3997,-76.547
b,41.2881,-96.0528
b,30.2145,-92.022
b,29.966,-90.0876
b,33.4659,-111.92
b,43.0479,-78.8768
b,33.5097,-112.109
b,42.4622,-83.3699
b,41.514,-72.1063
b,38.194,-85.807
b,33.4947,-112.034
b,40.9843,-74.1373
b,32.8629,-79.9873
b,42.2427,-83.5958
b,38.5247,-90.3597
b,32.0051,-81.12
b,42.0357,-87.9409
b,29.7449,-94.9501
b,40.8965,-74.0383
b,42.4507,-82.9377
b,42.2561,-83.241
b,43.0878,-78.9793
b,41.2335,-80.4707
b,35.5854,-82.602
b,32.5054,-84.9735
b,36.0955,-79.4078
b,42.2826,-83.3699
b,32.8161,-96.8101
b,40.5426,-80.1919
b,39.865,-75.4278
b,39.3117,-76.4678
b,41.4271,-82.1188
b,40.2445,-74.7344
b,41.035,-74.0327
b,42.9135,-85.6983
b,42.3564,-83.1971
b,41.0769,-81.4964
b,40.4228,-104.725
b,42.9613,-78.6971
b,41.6957,-83.6356
b,42.2739,-71.0944
b,41.8293,-87.8026
b,42.2577,-88.0028
b,41.1468,-95.9141
b,29.8146,-95.4291
b,39.7111,-105.053
b,39.9533,-75.0622
b,38.6462,-77.2642
b,41.6538,-83.622
b,40.0377,-76.2674
b,36.541,-87.3652
b,41.433,-82.7108
b,39.9694,-75.298
b,35.0608,-89.9057
b,41.807,-73.1118
b,33.725,-117.989
b,41.477,-81.7701
b,42.4475,-83.0775
b,40.7628,-84.1494
b,40.2692,-78.8571
b,36.0224,-84.2452
b,42.4624,-83.2783
b,40.6247,-74.1442
b,40.2441,-75.6152
b,39.8282,-105.006
b,40.8003,-77.849
b,33.94,-117.97
b,40.7593,-82.5619
b,39.1506,-84.6276
b,37.4036,-79.167
b,42.4124,-82.9928
b,34.0184,-118.111
b,42.3159,-89.0749
b,40.6294,-74.3076
b,40.7258,-73.4814
b,40.7409,-73.3216
b,42.4887,-71.1004
b,36.1446,-80.3003
b,34.9265,-81.8782
b,39.0934,-76.8548
b,33.7599,-84.4026
b,41.482,-72.81
b,40.3236,-75.1306
b,42.3258,-83.3206
b,39.1824,-84.4266
b,40.4016,-74.3104
b,39.9756,-74.1578
b,29.6691,-95.3566
b,42.3777,-71.0898
b,40.4056,-74.2328
b,41.5202,-81.454
b,42.4086,-83.2766
b,35.0432,-78.9581
b,39.7318,-82.6161
b,39.7438,-84.1195
b,41.6522,-70.2894
b,40.0289,-82.4414
b,38.1499,-85.8374
b,42.5568,-70.8806
b,38.6871,-90.3606
b,40.6747,-73.4866
b,42.7364,-73.762
b,39.97,-82.01
b,40.5097,-81.4518
b,42.3352,-72.6364
b,41.0644,-81.5708
b,41.4502,-82.2025
b,40.7256,-73.2384
b,39.7964,-75.4657
b,38.0471,-84.55
b,33.8729,-118.119
b,32.6052,-85.4801
b,33.8375,-118.371
b,39.2856,-76.5067
b,38.7249,-90.1229
b,40.3387,-76.4474
b,41.4194,-81.6927
b,39.743,-84.1827
b,30.4025,-88.9352
b,41.013,-81.6022
b,42.2554,-83.1392
b,40.7209,-74.2679
b,32.5232,-92.0982
b,41.5493,-87.2405
b,42.5886,-83.0303
b,33.8259,-117.941
b,42.4498,-83.0018
b,41.7734,-72.54
b,38.981,-76.5275
b,33.9573,-118.039
b,33.8999,-118.352
b,32.8201,-117.173
b,33.9927,-118.443
b,42.2755,-83.7777
b,34.1,-118.074
b,42.5216,-83.1894
b,35.9324,-79.0249
b,42.9285,-78.7539
b,32.9514,-96.89
b,35.7312,-78.6503
b,35.8207,-78.6274
b,32.8638,-96.6829
b,42.6395,-83.3538
b,40.7369,-73.7098
b,45.1998,-93.3935
b,40.6581,-73.6084
b,42.4796,-83.149
b,45.5532,-94.1977
b,42.9026,-78.6967
b,42.4075,-82.9255
b,35.942,-80.0339
b,45.0056,-93.1666
b,40.6896,-73.4084
b,40.8594,-73.077
b,43.0607,-83.7269
b,40.9342,-72.6715
b,32.6779,-117.098
b,32.8072,-96.6836
b,40.8271,-73.1026
b,39.6529,-104.93
b,33.5224,-84.3631
b,40.6666,-73.704
b,42.4733,-82.9048
b,42.9785,-78.7438
b,40.6539,-73.5583
b,44.972,-93.365
b,41.2762,-72.8356
b,41.2598,-95.9819
b,41.2628,-96.09
b,42.0825,-79.2298
b,42.3596,-72.5662
b,42.5824,-71.7748
b,45.0051,-93.2472
b,32.5841,-117.109
b,40.7776,-73.5657
b,42.2381,-83.2692
b,32.7854,-116.971
b,40.7879,-73.2161
b,40.8104,-73.5049
b,33.2014,-117.37
b,29.6489,-95.5658
b,34.7606,-84.9961
b,32.6949,-96.894
b,41.2151,-73.7198
b,33.9629,-84.007
b,36.0698,-79.8689
b,29.8634,-95.473
b,38.7294,-90.3847
b,32.7521,-117.204
b,41.003,-73.8134
b,42.9924,-78.6967
b,40.6533,-73.9189
b,42.3322,-83.1765
b,42.743,-71.1528
b,33.7108,-84.2716
b,40.8769,-73.8462
b,41.7666,-72.7092
b,35.9255,-79.9838
b,42.5117,-83.3591
b,40.8953,-73.8566
b,42.8037,-78.7516
b,29.8023,-95.3613
b,40.8559,-73.8678
b,40.6955,-73.5071
b,33.1199,-96.1095
b,33.0419,-97.021
b,36.0668,-79.429
b,40.6399,-73.6947
b,35.8202,-78.5926
b,33.9192,-84.3807
b,38.5928,-89.9789
b,44.732,-93.2181
b,40.5847,-74.1684
b,33.8622,-84.5973
b,43.0168,-78.7671
b,40.5431,-74.1638
b,29.7327,-95.4464
b,39.7399,-104.968
b,42.8349,-78.8241
b,42.7345,-78.8385
b,43.6168,-84.7675
b,40.7441,-73.9239
b,42.2149,-83.5441
b,42.3476,-71.5108
b,41.1955,-73.141
b,41.7382,-72.6683
b,32.7931,-117.254
b,41.2077,-96.0812
b,40.8744,-73.4249
b,42.148,-70.8453
b,33.9597,-118.38
b,41.1892,-96.0431
b,41.217,-95.9468
b,42.3498,-71.1024
b,40.8015,-72.8651
b,32.7427,-117.047
b,40.9962,-73.6709
b,33.873,-118.379
b,36.0487,-79.8354
b,32.9516,-117.062
b,40.7632,-73.878
b,34.0192,-118.47
b,34.0188,-118.422
b,42.4256,-71.0418
b,33.9058,-84.2708
b,40.7544,-73.8981
b,40.7646,-73.8225
b,32.9307,-96.8115
b,30.007,-95.4641
b,40.7386,-73.8855
b,40.6758,-73.8667
b,32.7179,-117.155
b,34.0247,-118.286
b,42.9476,-78.868
b,40.9814,-73.829
b,32.7936,-116.935
b,39.6531,-104.998
b,29.7064,-95.4059
b,32.6081,-117.067
b,42.9815,-78.8723
b,42.9214,-78.7932
b,29.6754,-95.5463
b,32.917,-117.124
b,47.6316,-122.146
b,42.9595,-78.8142
b,39.7187,-104.951
b,37.4286,-121.91
b,37.6945,-122.085
b,42.2479,-71.0044
b,37.9491,-122.332
b,42.9298,-83.6324
b,40.0726,-75.0336
b,25.7633,-80.3095
b,39.8119,-74.9843
b,39.7853,-105.025
b,33.8234,-84.1125
b,42.5422,-83.7871
b,27.8802,-82.8296
b,27.9815,-82.4761
b,29.1994,-81.0437
b,29.8711,-95.333
b,37.051,-76.4608
b,40.8562,-74.0484
b,40.235,-75.2901
b,40.0726,-74.8524
b,38.0082,-84.5181
b,42.3501,-83.0339
b,41.2126,-95.9887
b,36.9301,-76.3176
b,36.549,-82.5214
b,39.8194,-76.9955
b,41.1368,-81.355
b,41.6735,-71.1611
b,40.8112,-74.26
b,40.685,-75.2504
b,40.8417,-73.3057
b,41.3848,-81.4355
b,34.2892,-83.841
b,29.6256,-95.2299
b,42.369,-83.139
b,40.1066,-85.653
b,40.0866,-82.9716
b,39.9214,-82.8795
b,42.4736,-71.2129
b,40.3255,-76.0163
b,41.4544,-81.7929
b,34.2012,-118.595
b,34.2169,-118.449
b,28.6579,-81.3439
b,41.4056,-81.7347
b,40.6903,-74.2914
b,38.7748,-77.5027
b,41.6059,-71.4554
b,41.361,-72.1159
b,40.7245,-73.5451
b,41.4638,-81.8457
b,41.2346,-75.9183
b,29.7055,-95.4728
b,34.2152,-118.388
b,39.8095,-84.0266
b,37.7334,-84.2974
b,32.4159,-84.9434
b,42.5168,-89.0382
b,42.9651,-71.4468
b,33.7002,-78.8744
b,43.0884,-83.6941
b,40.7459,-73.5994
b,34.2354,-118.561
b,39.6974,-75.7317
b,33.504,-86.8073
b,37.1287,-76.537
b,42.2365,-70.9806
b,36.8628,-76.4021
b,30.3725,-88.5363
b,40.5911,-74.0883
b,40.8225,-74.0996
b,33.9919,-80.9776
b,37.2733,-79.8917
b,42.0955,-88.0084
b,40.8288,-73.4241
b,39.93,-77.6399
b,40.7052,-73.6517
b,36.5587,-82.212
b,40.7761,-73.0081
b,36.7171,-79.911
b,37.3133,-89.5509
b,42.9605,-87.949
b,41.2354,-80.8199
b,41.8746,-87.976
b,42.4964,-90.7203
b,41.4061,-73.4191
b,41.6024,-87.7925
b,36.2651,-86.7114
b,30.4638,-84.2849
b,42.5481,-70.9431
b,41.8918,-88.1055
b,42.0065,-88.147
b,33.9539,-80.3788
b,41.7056,-71.4166
b,41.4317,-81.5256
b,31.5665,-84.1761
b,40.0252,-83.0262
b,40.6748,-76.2262
b,41.9084,-87.6746
b,40.932,-74.0257
b,37.0308,-76.4212
b,39.8313,-84.8425
b,40.5517,-89.6085
b,41.7918,-87.802
b,42.8915,-85.6652
b,43.0125,-85.6886
b,40.5644,-74.1156
b,30.1984,-93.2161
b,30.4978,-91.1283
b,32.5237,-92.6414
b,29.6843,-91.2569
b,29.9215,-95.4113
b,40.5775,-74.2941
b,39.9386,-82.8312
b,41.4618,-81.6439
b,33.5935,-101.87
b,40.9701,-73.9539
b,28.6064,-81.3945
b,29.6907,-95.2256
b,36.2125,-83.2898
b,36.8374,-76.1797
b,41.763,-87.9453
b,42.2911,-85.5943
b,41.5036,-81.6276
b,39.8933,-83.0838
b,36.8799,-89.576
b,43.0828,-75.3262
b,27.9896,-82.7299
b,29.6224,-90.7488
b,29.9728,-90.0488
b,31.5497,-91.3459
b,36.8603,-76.2097
b,39.6375,-77.71
b,43.0347,-70.7799
b,44.0847,-70.2045
b,41.4609,-81.7339
b,30.3253,-81.5471
b,30.6758,-88.1436
b,42.2513,-84.384
b,41.9587,-87.8074
b,39.6381,-84.2253
b,36.2025,-81.6565
b,32.5172,-92.1574
b,27.6367,-80.389
b,40.593,-73.9325
b,41.239,-75.8485
b,43.6749,-70.3231
b,35.0606,-89.9977
b,32.7853,-79.9539
b,33.6823,-78.8946
b,41.4805,-87.6375
b,41.5655,-87.559
b,41.5184,-71.2999
b,39.9577,-83.0389
b,34.7243,-86.6274
b,32.0292,-81.1111
b,37.2409,-93.3011
b,43.0179,-71.4491
b,40.7656,-81.3821
b,41.9543,-87.6631
b,42.1066,-88.258
b,40.8445,-74.2285
b,40.8638,-74.3973
b,40.8561,-74.6538
b,40.4699,-74.4696
b,40.8849,-74.2113
b,40.8864,-74.534
b,40.9923,-74.3662
b,38.4057,-104.639
b,41.6628,-87.6607
b,41.7512,-87.6143
b,33.5595,-86.7305
b,45.4866,-122.785
b,30.433,-91.0576
b,37.5046,-77.5067
b,33.668,-85.827
b,42.7796,-71.4986
b,38.019,-87.5742
b,39.0776,-108.545
b,43.6365,-70.3315
b,30.4727,-87.2104
b,36.8335,-76.3405
b,35.7822,-83.5508
b,41.7502,-87.7031
b,34.7313,-80.777
b,33.8703,-98.5362
b,29.8326,-95.5031
b,41.6497,-83.5213
b,38.0732,-78.901
b,37.1952,-77.376
b,39.9052,-86.0589
b,34.1923,-79.8086
b,36.1005,-80.2289
b,42.3753,-83.0768
b,44.7641,-85.5963
b,28.5534,-81.3364
b,43.0961,-75.2425
b,28.5862,-80.8021
b,40.5977,-73.961
b,31.5719,-84.1008
b,41.4697,-81.7057
b,42.3023,-71.403
b,30.0035,-90.1523
b,30.006,-90.194
b,29.8126,-95.3169
b,34.7447,-77.3794
b,41.7219,-87.6203
b,41.8505,-87.6239
b,39.877,-88.9417
b,42.446,-83.1653
b,30.5885,-91.1679
b,30.434,-91.1104
b,38.1329,-79.0632
b,33.5477,-101.923
b,42.0399,-88.2806
b,32.469,-84.9874
b,42.2404,-89.0721
b,28.3044,-81.4121
b,41.0528,-83.6159
b,44.1141,-70.2243
b,37.4627,-77.4429
b,30.2921,-97.7412
b,42.224,-85.5893
b,37.2908,-80.0711
b,29.9789,-90.2254
b,41.6929,-87.7011
b,41.7335,-71.436
b,42.9125,-85.5965
b,34.513,-117.321
b,41.5495,-87.4141
b,33.9601,-118.301
b,37.7262,-89.228
b,41.6227,-87.5905
b,41.4938,-75.5508
b,39.9052,-79.738
b,29.6594,-82.4084
b,41.0106,-74.1195
b,40.8973,-74.0988
b,40.7488,-74.3992
b,41.0782,-74.1585
b,40.9144,-81.106
b,40.6853,-74.1
b,43.2304,-75.4393
b,31.1936,-81.4861
b,39.637,-78.8446
b,32.8012,-80.0186
b,40.9257,-74.2685
b,42.7665,-71.218
b,43.5578,-71.4549
b,33.1991,-87.5509
b,41.0491,-73.8091
b,40.6082,-73.96
b,34.6236,-98.4277
b,43.2029,-77.6465
b,41.446,-81.7658
b,41.6324,-87.7378
b,41.9395,-87.6987
b,30.501,-90.4829
b,31.9915,-81.0943
b,30.0178,-90.2392
b,36.8547,-76.2741
b,40.0123,-82.8669
b,35.8279,-90.6779
b,40.797,-81.4855
b,41.9112,-87.9399
b,42.1574,-75.8958
b,33.9171,-118.265
b,40.6641,-74.3885
b,42.108,-72.5764
b,43.2167,-71.5062
b,43.628,-72.3227
b,40.5833,-73.9866
b,45.519,-122.56
b,29.9916,-91.8315
b,30.5195,-92.0747
b,30.2071,-93.1804
b,30.2198,-93.3764
b,37.6175,-77.5232
b,38.2356,-104.661
b,40.8906,-73.898
b,42.0083,-87.941
b,32.4536,-92.0865
b,32.5632,-92.0423
b,30.2856,-89.7784
b,42.3381,-85.1808
b,30.4733,-91.1681
b,29.7987,-90.8174
b,30.307,-97.7519
b,29.2209,-81.0476
b,31.6075,-84.2083
b,41.3152,-72.938
b,38.6589,-121.349
b,29.9046,-90.0302
b,40.809,-74.3803
b,41.9251,-87.6634
b,32.6532,-85.3769
b,32.7326,-79.9694
b,41.8239,-71.4982
b,44.5563,-69.6296
b,42.0848,-78.4297
b,31.6883,-89.1353
b,41.5278,-88.0724
b,32.4009,-80.685
b,42.6211,-73.7359
b,35.3974,-118.971
b,30.43,-81.6609
b,42.6774,-84.5481
b,36.341,-82.3757
b,33.1744,-87.5249
b,40.5396,-85.6735
b,40.4536,-86.1285
b,34.1614,-86.8359
b,35.2162,-89.9138
b,30.5915,-88.1838
b,38.008,-121.32
b,41.6221,-80.2051
b,41.8574,-71.3547
b,40.053,-74.141
b,40.5624,-74.5787
b,28.5103,-81.3765
b,40.2051,-75.0972
b,40.1716,-74.0591
b,29.9205,-90.0124
b,41.8959,-87.6855
b,35.278,-81.5389
b,40.0905,-76.3468
b,28.6259,-81.3164
b,37.5672,-77.4442
b,42.7409,-84.5079
b,40.8545,-74.1217
b,40.83,-73.9799
b,41.9111,-87.6334
b,45.5343,-122.659
b,29.5773,-90.6887
b,36.8051,-76.3824
b,29.2835,-81.036
b,38.5954,-121.346
b,29.8748,-90.1128
b,43.5466,-96.7087
b,30.2271,-92.0169
b,41.822,-71.3559
b,44.8621,-93.2758
b,38.9023,-77.0372
b,40.7308,-84.0717
b,36.7726,-119.754
b,40.823,-81.934
b,32.1032,-81.1492
b,40.7914,-74.0147
b,43.1956,-77.6016
b,41.4281,-81.6139
b,38.449,-78.8652
b,40.6469,-73.982
b,37.0751,-94.4774
b,39.9583,-76.6811
b,42.4496,-71.0265
b,30.4603,-91.0516
b,33.4839,-80.8686
b,36.8586,-75.9826
b,44.4422,-73.21
b,44.9559,-93.1141
b,35.606,-87.0655
b,43.9767,-75.9376
b,28.2088,-82.7393
b,37.32,-121.973
b,35.74,-81.6807
b,40.1431,-75.1149
b,35.2097,-80.7572
b,42.9055,-85.7756
b,32.4311,-87.0352
b,37.2327,-80.42
b,41.5015,-81.5322
b,33.4801,-111.989
b,35.2221,-101.83
b,30.5591,-91.1331
b,37.6514,-97.3541
b,44.0877,-103.194
b,40.6022,-73.9945
b,47.9073,-97.0452
b,42.1065,-76.0209
b,27.1904,-80.2521
b,41.863,-80.7971
b,45.4128,-122.63
b,30.3807,-89.0933
b,32.6184,-83.6464
b,36.8408,-76.0974
b,31.2474,-90.4705
b,42.0811,-86.4853
b,31.9983,-102.106
b,41.6896,-87.8173
b,32.7938,-79.8637
b,41.0966,-73.4462
b,40.0273,-75.0649
b,45.0275,-84.6853
b,40.7997,-81.3764
b,30.2534,-93.1807
b,30.6219,-87.0447
b,31.7539,-93.0837
b,30.1647,-81.7449
b,26.6647,-81.8878
b,41.1383,-104.789
b,36.8024,-76.3231
b,37.5177,-77.3423
b,42.3652,-71.0614
b,34.0273,-118.335
b,39.7824,-75.0566
b,41.7113,-71.4894
b,48.2198,-101.296
b,38.9427,-95.2506
b,33.5817,-112.12
b,42.3156,-83.109
b,43.0331,-76.1904
b,43.1026,-77.4816
b,44.9417,-122.983
b,33.9076,-117.458
b,36.5995,-121.85
b,43.2019,-77.9429
b,44.0598,-122.998
b,43.1164,-75.2895
b,43.1145,-75.2055
b,40.0325,-75.0839
b,42.1634,-71.041
b,41.7318,-71.1719
b,42.1044,-75.878
b,46.8628,-96.8393
b,42.049,-87.6806
b,47.4943,-111.28
b,38.0572,-97.9281
b,41.4515,-96.4976
b,37.3522,-121.999
b,41.2383,-73.0368
b,32.3052,-95.3009
b,39.7758,-94.8035
b,30.1808,-82.6606
b,35.1146,-89.9015
b,38.6784,-121.265
b,41.1289,-77.467
b,30.762,-86.5743
b,34.1721,-79.7651
b,43.5899,-116.241
b,31.2174,-81.5194
b,28.47,-81.3964
b,37.7229,-97.3661
b,31.3119,-89.3112
b,29.9561,-90.0776
b,38.9116,-78.1884
b,42.023,-93.6124
b,39.3573,-76.7037
b,39.2894,-76.7273
b,39.6354,-86.1244
b,42.2688,-88.8542
b,30.3516,-81.5977
b,32.452,-99.7676
b,32.7806,-91.9021
b,39.1631,-78.1834
b,32.6712,-114.624
b,40.9642,-76.6148
b,40.8397,-74.8238
b,34.1459,-118.115
b,40.0319,-74.9276
b,42.993,-84.548
b,45.4945,-122.579
b,40.4156,-74.3698
b,40.2383,-74.0397
b,41.0496,-76.2524
b,28.5945,-81.3649
b,41.3561,-88.8394
b,31.3332,-92.4046
b,41.3387,-89.1145
b,30.1459,-85.5915
b,43.5148,-96.7564
b,41.0144,-74.2551
b,43.1592,-76.3271
b,40.7315,-74.0604
b,26.3195,-80.091
b,43.1012,-89.3477
b,44.971,-93.4989
b,40.4378,-74.1648
b,30.3942,-91.1088
b,43.0874,-77.6068
b,41.4835,-75.6911
b,42.894,-78.8352
b,38.4954,-121.429
b,34.2716,-118.778
b,41.6005,-93.6199
b,41.0048,-76.4365
b,40.0816,-74.0481
b,40.3206,-79.6927
b,31.8468,-81.6033
b,42.8576,-77.0013
b,40.7866,-74.6821
b,43.0288,-77.4408
b,40.796,-75.9685
b,43.1457,-77.709
b,40.4771,-78.4043
b,36.6639,-121.657
b,33.7878,-117.881
b,36.7361,-108.188
b,40.7617,-73.7591
b,43.0414,-76.2234
b,43.1151,-77.6221
b,42.06,-87.8436
b,38.775,-76.0605
b,39.7399,-104.81
b,42.6746,-71.1274
b,41.2477,-76.9928
b,43.1192,-77.6546
b,37.82,-121.996
b,41.4292,-74.4256
b,41.6358,-88.0806
b,43.2412,-78.1937
b,30.4119,-86.7188
b,40.9196,-98.3529
b,42.2146,-73.8809
b,38.7088,-77.1587
b,28.8231,-81.6907
b,40.5712,-122.358
b,40.8486,-76.82
b,38.597,-121.421
b,39.7541,-86.2458
b,43.0406,-76.1508
b,40.392,-74.1005
b,41.9367,-88.08
b,41.2745,-73.7838
b,38.9893,-84.6385
b,43.4606,-76.4914
b,33.5985,-117.657
b,42.1243,-80.0794
b,39.896,-75.3149
b,36.8164,-76.1114
b,37.2705,-77.412
b,40.5535,-74.4335
b,37.9727,-122.064
b,41.8646,-87.8337
b,41.3744,-83.6253
b,41.205,-76.005
b,43.5438,-96.7598
b,43.51,-70.4343
b,41.8167,-71.445
b,41.0382,-74.6406
b,37.3192,-120.477
b,43.1039,-79.0524
b,43.1513,-76.1251
b,36.3034,-119.314
b,43.0829,-75.6495
b,33.8171,-116.545
b,45.4973,-122.409
b,40.6715,-80.3147
b,42.7142,-89.0001
b,39.5141,-119.789
b,42.5451,-83.2846
b,42.5627,-83.1297
b,41.3705,-75.7358
b,42.4794,-96.3524
b,34.0327,-118.268
b,33.7444,-118.292
b,40.6985,-73.9195
b,41.9779,-78.6169
b,38.1231,-122.255
b,42.9706,-85.6654
b,25.4471,-80.4753
b,26.1934,-98.2316
b,43.1027,-76.2048
b,43.9069,-69.9208
b,46.8452,-96.7989
b,40.1102,-88.2351
b,41.3335,-73.0836
